web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,content,date
"1570864517-4256","https://www.foxnews.com/politics","Providing health insurance to illegal immigrants could cost up to $23 billion a year, study finds","https://www.foxnews.com/politics/providing-health-insurance-to-illegal-immigrants","Providing health insurance to illegal immigrants could cost up to $23 billion a year, study finds","Providing health insurance to illegal immigrants could cost up to $23 billion a year, study finds","","Extending health care to illegal immigrants could, however, be only one part of the cost to taxpayers of more generous social policies being pushed by Democrats.","1 day ago"
"1570864787-4663","https://www.foxnews.com/politics","Beto threatens tax-exempt status of churches if they don't support gay marriage","https://www.foxnews.com/politics/beto-church-of-tax-exempt-status-gay-marriage","Beto threatens tax-exempt status of churches if they don't support gay marriage","Beto threatens tax-exempt status of churches if they don't support gay marriage","","Democratic presidential hopeful Beto O'Rourke says he'd strip churches of tax-exempt status if they don't support same-sex marriage.","18 hours ago"
"1570865051-5011","https://www.foxnews.com/politics","Ex-GOP congressman says he'll donate contributions from arrested Giuliani associates","https://www.foxnews.com/politics/pete-sessions-lev-parnas-igor-fruman-contributions-donated","Ex-GOP congressman says he'll donate contributions from arrested Giuliani associates","Ex-GOP congressman says he'll donate contributions from arrested Giuliani associates","","A former Texas congressman who received at least $20,000 in campaign contributions from two associates of Rudy Giuliani who were arrested Thursday for campaign finance violations, has said he will donate the funds to local charities.","7 hours ago"
"1570864826-4703","https://www.foxnews.com/politics","Federal appeals court rules against Trump in battle over tax returns","https://www.foxnews.com/politics/federal-appeals-court-rules-against-trump-in-battle-over-tax-returns","Federal appeals court rules against Trump in battle over tax returns","Federal appeals court rules against Trump in battle over tax returns","","Earlier this year, the top Republican on the Oversight Committee, Ohio Rep. Jim Jordan, sent a letter to Cummings “strenuously” objecting to the committee's subpoena.","16 hours ago"
"1570864721-4490","https://www.foxnews.com/politics","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","https://www.foxnews.com/politics/trump-minneapolis-minnesota-rally-impeachment-push-security-costs-ilhan-omar","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","","A chant of ""four more years"" broke out -- in sharp contrast to the ""send her back"" rallying cry from a July rally in North Carolina that was directed at Omar. Trump later condemned that chant, which came after the president asked why unnamed ""Democrat Congresswomen"" didn't ""go back and help fix the totally broken and crime infested places from which they came, then come back and show us how it is done.""","1 day ago"
"1570864900-4792","https://www.foxnews.com/politics","Pompeo calls foul on NBA's China treatment","https://www.foxnews.com/politics/pompeo-nba-china-usa-uighur-muslims","Pompeo calls foul on NBA's China treatment","Pompeo calls foul on NBA's China treatment","","STEVE KERR SAYS HE HASN'T BEEN ASKED ABOUT US 'HUMAN RIGHTS ABUSES' WHEN ASKED ABOUT CHINA","13 hours ago"
"1570864506-4240","https://www.foxnews.com/politics","DIA employee accused of leaks remains in custody ahead of arraignment","https://www.foxnews.com/politics/dia-employee-accused-of-leaks-pleads-not-guilty-at-arraignment","DIA employee accused of leaks remains in custody ahead of arraignment","DIA employee accused of leaks remains in custody ahead of arraignment","","While speaking to reporters Wednesday, U.S. Attorney for the Eastern District of Virginia Zach Terwilliger said he was focused on the leaker, not the journalists.","1 day ago"
"1570864506-4232","https://www.foxnews.com/politics","DIA employee accused of leaks remains in custody ahead of arraignment","https://www.foxnews.com/politics/dia-employee-accused-of-leaks-pleads-not-guilty-at-arraignment","DIA employee accused of leaks remains in custody ahead of arraignment","DIA employee accused of leaks remains in custody ahead of arraignment","","DEFENSE INTELLIGENCE AGENCY EMPLOYEE ARRESTED FOR ALLEGEDLY LEAKING CLASSIFIED INFORMATION TO REPORTERS","1 day ago"
"1570865069-5028","https://www.foxnews.com/politics","NSC staffer discussed Trump-Ukraine call outside council, called conversation 'outrageous': sources","https://www.foxnews.com/politics/nsc-staffer-discussed-trump-ukraine-call-outside-nsc-called-conversation-outrageous-sources","NSC staffer discussed Trump-Ukraine call outside council, called conversation 'outrageous': sources","NSC staffer discussed Trump-Ukraine call outside council, called conversation 'outrageous': sources","","Hill departed the White House in July, after working under ex-National Security Advisers H.R. McMaster and John Bolton.","6 hours ago"
"1570864907-4803","https://www.foxnews.com/politics","Russian radio hosts prank Lindsey Graham into thinking he's on phone with Turkey's defense minister","https://www.foxnews.com/politics/russian-pranksters-lindsey-graham-turkey","Russian radio hosts prank Lindsey Graham into thinking he's on phone with Turkey's defense minister","Russian radio hosts prank Lindsey Graham into thinking he's on phone with Turkey's defense minister","Sam Dorman","","13 hours ago"
"1570865121-5124","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","He also invited the Eastbank All-Stars, the Little League baseball championship team that joined him at the White House earlier in the day and then flew on Air Force One to the rally, to come on stage in Louisiana.","6 hours ago"
"1570864496-4222","https://www.foxnews.com/politics","Newly declassified court documents reveal FBI FISA violations in targeting Americans","https://www.foxnews.com/politics/newly-declassified-court-documents-reveal-fbi-fisa-violations-in-targeting-americans","Newly declassified court documents reveal FBI FISA violations in targeting Americans","Newly declassified court documents reveal FBI FISA violations in targeting Americans","","Boasberg's ruling also ordered the government to keep written records of each instance where the FBI reviews information “concerning a United States person” obtained through Section 702, where the query was “not designed to find and extract foreign-intelligence information."" These records shall include details of the information, how it is meant to be used, and the search terms used to get the information.","1 day ago"
"1570864877-4758","https://www.foxnews.com/politics","Bullock, long-shot 2020 Dem, insists nomination ‘won’t be decided by the debates’","https://www.foxnews.com/politics/lower-tier-2020-dems-argue-nomination-wont-be-decided-by-the-debates","Bullock, long-shot 2020 Dem, insists nomination ‘won’t be decided by the debates’","Bullock, long-shot 2020 Dem, insists nomination ‘won’t be decided by the debates’","","MANCHESTER, N.H. -- Two long-shot candidates for the Democratic presidential nomination who failed to make next week’s debate stage are taking aim at the showdowns.","14 hours ago"
"1570864997-4933","https://www.foxnews.com/politics","California adopts nation's broadest gun seizure laws","https://www.foxnews.com/politics/california-expands-gun-seizure-law","California adopts nation's broadest gun seizure laws","California adopts nation's broadest gun seizure laws","","BIDEN WANTS TO GIVE ASSAULT WEAPON OWNERS TWO OPTIONS: SELL YOUR GUNS TO THE FEDS OR REGISTER","10 hours ago"
"1570864892-4785","https://www.foxnews.com/politics","Biden buoyed amid Trump attacks","https://www.foxnews.com/politics/biden-buoyed-amid-trump-attacks","Biden buoyed amid Trump attacks","Biden buoyed amid Trump attacks","","Judges rule in favor of House Dems seeking Trump’s tax returns - NYT

Read this: The pen pal who changed a president - Narratively

Reese’s dominates Halloween candy favorites poll- Monmouth University

AUDIBLE: YOU DO YOU

“Well, I’m going to assume it’s a guy who said that… And I’m going to say, then just marry one woman. I’m cool with that. If you can find one.” – Sen. Elizabeth Warren’s answer during CNN’s Equality Town Hall on Thursday night, when asked what she would say to a supporter who believes marriage is between one man and one woman.

ANY GIVEN SUNDAY

This weekend Mr. Sunday will sit down with Sen. Chris Van Hollen, D-Md. Watch “Fox News Sunday with Chris Wallace.” Check local listings for broadcast times in your area.

#mediabuzz - Host Howard Kurtz has the latest take on the week’s media coverage. Watch #mediabuzz Sundays at 11 a.m. ET. 

FROM THE BLEACHERS

“I need your help. I don’t get what is going on with the Syria/Turkey situation. I understand the following: Trump has proclaimed that he is pulling troops from Syria after what has been a long involvement (partnering) with the Kurds. But, that doesn’t happen overnight, right? Once Trump announced the pulling of troops, Turkey is waiting on the sideline frothing at the chance to attack. They then attack, even with threats from Trump that they better not or there will once again be sanctions. Now the number of Kurds killed are rolling in, but are our troops still there? If they are, what are they doing? Is there something that Trump picked up on that is going on with the Kurds? The conspiracist side of me thinks he sniffed something out. My husband is an Iowa farmer and I work in crop insurance. We don’t have many ties to the military but sure understand how government a lot of the time just doesn’t make sense. Any insight would be appreciated.” – E’Lise Bracker, Underwood, Iowa


[Ed. note: No conspiracy here, Ms. Bracker. The number of U.S. troops in the disputed area was very small – measured in dozens. They were not a credible threat in terms of actually combating Turkey’s forces but rather something of a marker. By having the troops there, we were telling the Turks to stay out and leave our Kurdish allies alone. It was a small-scale version of the U.S. forces in South Korea: To fight, the Turks would have had to kill Americans, thereby bring our military down on their heads. Upon the president’s order, the U.S. troops were quickly out of the Turks’ zone of aggression. The Americans went to Iraq and other U.S. spots in the region, clearing the way for the Turks to start pummeling their ancient Kurdish enemies.] 


“I am a huge fan of the Halftime Report and never miss it! Your struggle to remain fairly balanced is appreciated, especially by this reader who also struggles mightily to find truth and facts amid the bias and innuendo currently being passed off as ‘news.’  But I am confused by most of the polls' questions (especially the polls you quote) that seem to ask a compound question: Do you favor impeachment and removal of President Trump? I was under the impression that these are two distinct question.  That impeachment is like a grand jury investigation, i.e. a procedure (in the House) designed to decide whether there are grounds for a trial (by the Senate) to decide if removal is warranted or not. Am I wrong?  Please explain!  And keep up the good work!!!” – Tom Scherer, Udon Thani, Thailand


[Ed. note: This is an excellent question, Mr. Scherer! Different pollsters do indeed ask these questions in different ways. The complexity of the situation is partly to blame. An “impeachment inquiry” is not a thing. It’s like a couple being “pre-engaged.” But some pollsters have been asking about it, which tends to screw things up. Getting respondents to differentiate between an “impeachment inquiry” and “impeachment” is quite a lot of hair-splitting for civilians. Our poll does it the right way (obvi) and asks whether voters support impeachment, impeachment and removal or no impeachment. Those are the three constitutional possibilities. In our poll, 4 percent of respondents said they wanted the president impeached but not removed. That adds up to 55 percent favoring impeachment and 51 percent favoring removal.]


“All my teams have long gone home for the winter. So now we have your traditional Nine in the form of the quite surprising Cardinals playing your hometown Nationals (who should be the Senators and in the American League with Walter Johnson throwing flames, but oh, well). Where do your loyalties lie?” – Mary Carol Miller, Greenwood, Miss.


[Ed. note: Hometown!? Washington, D.C.!? My place of residence, certainly. And I do love living here. But c’mon, Doc! My hometown is Wheeling, W.Va. and the Cardinals, whose order I lustily joined as a boy when my family moved to St. Louis for four years, are my baseball team. I admire the Nats’ pluck and am grateful for the chance they are affording me to watch the National League Championship Series in person. But I love the Cardinals and am absolutely over the moon with this year’s squad. What a bunch! The infield alone may be the greatest since my glory days of fandom in the mid-1980s. Matt Carpenter is an absolute rock for the team and the personification of professionalism, Paul DeJong is a clutch player (whoever heard of a slugger shortstop?) who seems like he was born to be a Cardinal, Kolten Wong surfs second base like the pros ride waves at Honoli’i in his hometown and Paul Goldschmidt has shown in his tenacity, play and quality of his character that he is truly in the right uniform. And Yadi is nothing less than a national treasure. So suffice it to say: Viva el Birdos!]        


“How ‘bout them Redbirds! We miss you on Twitter where we could delight in the pure joy emanating from Cardinals gifs, memes, and tweets after a playoff series win…but the mailbag will have to do!” – Jack Whiteman, St. Louis


[Ed. note: *fredbird waving giant flag gif*]

Share your color commentary: Email us at HALFTIMEREPORT@FOXNEWS.COM and please make sure to include your name and hometown.

‘THIS IS A NUDGE TO PICK UP THE FUDGE’
AP: “Officials in a southwest Missouri city are planting small flags in piles of abandoned dog poop as part of a campaign to get residents to clean up after their pets downtown. The Police Department in Springfield, Mo., posted photos of the flags in use on its Facebook page Wednesday. The flags contain messages such as, ‘Is this your turd? ‘Cuz that's absurd’ and ‘This is a nudge to pick up the fudge.’ The campaign started this week and the department noted on Facebook that leaving behind a pet's mess in many cases violates a city ordinance. The city's Environmental Services said the flags are made of bamboo and recycled paper and downtown crews will pick them up if they have to clean up pet waste.”

AND NOW, A WORD FROM CHARLES…

“The whole debate arouses dismay, and not just because of the overreaching claims of both sides. One has an instinctive feeling that religion has a place in American public life, and that both sides misunderstand it—that between sectarianism and secularism lies something else.” – Charles Krauthammer (1950-2018) writing in the New Republic on April 9, 1984.  

Chris Stirewalt is the politics editor for Fox News. Brianna McClelland contributed to this report. Want FOX News Halftime Report in your inbox every day? Sign up here.","13 hours ago"
"1570864759-4596","https://www.foxnews.com/politics","Ukraine whistleblower wants to testify in writing instead of appearing in person","https://www.foxnews.com/politics/ukraine-whistleblower-wants-to-testify-in-writing-instead-of-appearing-in-person-report-says","Ukraine whistleblower wants to testify in writing instead of appearing in person","Ukraine whistleblower wants to testify in writing instead of appearing in person","","Fox News recently reported of the possibility that a secret session between the whistleblower and lawmakers could be held away from the U.S. Capitol complex. “Bringing someone up here [to Capitol Hill] is tough,” said one congressional source who asked to not be identified.","19 hours ago"
"1570865121-5102","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","Trump's appearance in Louisiana was scheduled to help rally Republican voters against the state's Democratic Gov. John Bel Edwards.","6 hours ago"
"1570864900-4790","https://www.foxnews.com/politics","Pompeo calls foul on NBA's China treatment","https://www.foxnews.com/politics/pompeo-nba-china-usa-uighur-muslims","Pompeo calls foul on NBA's China treatment","Pompeo calls foul on NBA's China treatment","","“The Chinese Communist Party is detaining and abusing more than 1 million Uighur Muslims in internment camps in the Xinjiang region of China. The pages of George Orwell’s 1984 are coming to life there. I wish the NBA would acknowledge that,” Pompeo said Friday.","13 hours ago"
"1570865088-5065","https://www.foxnews.com/politics","Federal judge pauses opioid lawsuits against Purdue Pharma, Sackler family","https://www.foxnews.com/politics/federal-judge-pauses-opioid-lawsuits-against-purdue-pharma-sacker-family","Federal judge pauses opioid lawsuits against Purdue Pharma, Sackler family","Federal judge pauses opioid lawsuits against Purdue Pharma, Sackler family","Louis Casiano","","5 hours ago"
"1570865121-5096","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","The president's use of the barnyard epithet drew a roar from the crowd, just as a profane joke about former President Barack Obama and Vice President Joe Biden did a night earlier in Minnesota. On Friday, Pelosi described Trump's Obama-Biden crack as ""disgraceful,"" possibly prompting the president's Louisiana remark about the speaker.","6 hours ago"
"1570864934-4827","https://www.foxnews.com/politics","Ex-Ukraine ambassador speaks of ouster after ‘false claims,’ denies being ‘disloyal’ to Trump","https://www.foxnews.com/politics/ex-ukraine-ambassador-unfounded-and-false-claims","Ex-Ukraine ambassador speaks of ouster after ‘false claims,’ denies being ‘disloyal’ to Trump","Ex-Ukraine ambassador speaks of ouster after ‘false claims,’ denies being ‘disloyal’ to Trump","","Trump, and his top attorney Rudy Giuliani, have focused on Biden’s pressuring of Ukraine to fire in 2016 a top prosecutor who had been looking into Ukrainian gas company Burisma Holdings, on whose board Biden’s son Hunter sat.","13 hours ago"
"1570864959-4880","https://www.foxnews.com/politics","2020 Dems aren’t going far enough to address California homeless crisis, advocates claim","https://www.foxnews.com/politics/democracy-2020-dems-debate-ca-homelessness-crisis","2020 Dems aren’t going far enough to address California homeless crisis, advocates claim","2020 Dems aren’t going far enough to address California homeless crisis, advocates claim","","TOMI LAHREN: CA DEMOCRATS IGNORING HOMELESS 'EPIDEMIC' IN FAVOR OF TRUMP IMPEACHMENT PUSH","11 hours ago"
"1570864768-4616","https://www.foxnews.com/politics","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","https://www.foxnews.com/politics/eric-early-adam-schiffs-2020-republican-challenger","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","","He describes himself as a “Reagan Conservative.”","18 hours ago"
"1570864780-4645","https://www.foxnews.com/politics","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","https://www.foxnews.com/politics/drama-swirls-ahead-of-dems-planned-interview-with-ukraine-diplomat","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","","Currently a State Department fellow at Georgetown's Institute for the Study of Diplomacy, Yovanovitch was declining all requests to speak with reporters in advance of her planned testimony.","1 day ago"
"1570865121-5119","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","While Edwards' efforts to keep the president at bay in the governor's race have been unsuccessful, the Democratic incumbent isn't complaining about the rallies. Instead, he has downplayed them, calling it unsurprising that Trump backs members of his own party in the ""hyperpartisan"" environment of Washington. He said he would continue to ""work well"" with the president and focus on his own, bipartisan approach to governing.","6 hours ago"
"1570865121-5108","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","The president touted the country's economy and boasted about the truce reached with China just hours before he landed in Louisiana, which stipulates that China will purchase up to $50 billion worth of agricultural goods from American farmers and also will postpone tariffs on Chinese goods that were originally set to take effect next week.","6 hours ago"
"1570864721-4487","https://www.foxnews.com/politics","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","https://www.foxnews.com/politics/trump-minneapolis-minnesota-rally-impeachment-push-security-costs-ilhan-omar","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","","Trump set a fiery tone within minutes of taking the stage, as he relentlessly mocked ex-FBI officials and lovers Peter Strzok and Lisa Page with a passionate dramatic reading of their anti-Trump text messages. He also touted the country's economy and suggested the U.S. will prevail in its trade war with China -- without mentioning the growing issue of censorship in the U.S. over ongoing pro-democracy protests in Hong Kong.","1 day ago"
"1570864907-4807","https://www.foxnews.com/politics","Russian radio hosts prank Lindsey Graham into thinking he's on phone with Turkey's defense minister","https://www.foxnews.com/politics/russian-pranksters-lindsey-graham-turkey","Russian radio hosts prank Lindsey Graham into thinking he's on phone with Turkey's defense minister","Russian radio hosts prank Lindsey Graham into thinking he's on phone with Turkey's defense minister","","""The president told me to tell President Erdogan that he wants to turn the discussion to a free trade agreement,"" Graham said at one point during the conversation. He proceeded to offer to arrange a call between the two leaders about trade, something he hoped would strengthen relations as the threat of U.S. sanctions loomed over Turkey's decision to install a Russian missile defense system.","13 hours ago"
"1570864877-4778","https://www.foxnews.com/politics","Bullock, long-shot 2020 Dem, insists nomination ‘won’t be decided by the debates’","https://www.foxnews.com/politics/lower-tier-2020-dems-argue-nomination-wont-be-decided-by-the-debates","Bullock, long-shot 2020 Dem, insists nomination ‘won’t be decided by the debates’","Bullock, long-shot 2020 Dem, insists nomination ‘won’t be decided by the debates’","","And Bennet took aim at the top-tier contenders for the nomination, such as former Vice President Joe Biden and Sens. Elizabeth Warren of Massachusetts and Bernie Sanders of Vermont.","14 hours ago"
"1570864613-4384","https://www.foxnews.com/politics","Hollywood attacks Ellen over friendship with Bush","https://video.foxnews.com/v/6093852977001/","Hollywood attacks Ellen over friendship with Bush","Hollywood attacks Ellen over friendship with Bush","","","null"
"1570864665-4439","https://www.foxnews.com/politics","GOP lawmaker requests FEC watchdog investigate chair's 'political' statements","https://www.foxnews.com/politics/gop-lawmaker-request-fec-watchdog-investigate-partisan-behavior-of-agency-chair","GOP lawmaker requests FEC watchdog investigate chair's 'political' statements","GOP lawmaker requests FEC watchdog investigate chair's 'political' statements","","CLICK HERE TO GET THE FOX NEWS APP","1 day ago"
"1570864768-4608","https://www.foxnews.com/politics","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","https://www.foxnews.com/politics/eric-early-adam-schiffs-2020-republican-challenger","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","","Holding nothing back when it comes to his condemnation and zingers of his political opponent, Early has also accused Schiff of being something akin to a media hog, which was illuminated by his involvement in the two-year-long Russia investigation.","18 hours ago"
"1570864735-4547","https://www.foxnews.com/politics","'Trump watch party’ reinstated at Michigan restaurant after RNC chair Ronna McDaniel's tweet rallies the troops: report","https://www.foxnews.com/politics/trump-watch-party-reinstated-after-rnc-chair-ronna-mcdaniels-tweet-rallies-the-troops-reports","'Trump watch party’ reinstated at Michigan restaurant after RNC chair Ronna McDaniel's tweet rallies the troops: report","'Trump watch party’ reinstated at Michigan restaurant after RNC chair Ronna McDaniel's tweet rallies the troops: report","","McDaniel later tweeted a ""thank you"" message to the chain.","23 hours ago"
"1570864997-4927","https://www.foxnews.com/politics","California adopts nation's broadest gun seizure laws","https://www.foxnews.com/politics/california-expands-gun-seizure-law","California adopts nation's broadest gun seizure laws","California adopts nation's broadest gun seizure laws","","One of the bills, which expands a so-called ""red flag"" law to allow co-workers, employers and educators to seek gun violence restraining orders against firearms owners they fear are a danger to themselves and others, was vetoed twice by Newsom's predecessor, Jerry Brown.","10 hours ago"
"1570864959-4877","https://www.foxnews.com/politics","2020 Dems aren’t going far enough to address California homeless crisis, advocates claim","https://www.foxnews.com/politics/democracy-2020-dems-debate-ca-homelessness-crisis","2020 Dems aren’t going far enough to address California homeless crisis, advocates claim","2020 Dems aren’t going far enough to address California homeless crisis, advocates claim","","“I think it’s becoming an intractable issue because we don’t have the investment and broader solutions to homelessness, which is why I think many of the presidential candidates are focused on affordable housing….it’s still something that’s just emerging and most of the candidates have not yet addressed,"" said Christopher Herring, a UCLA PhD student.","11 hours ago"
"1570865121-5113","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","""You are going to fire your Democratic governor who has done a lousy job and send a great Republican to the governor's mansion,"" Trump said.","6 hours ago"
"1570864587-4378","https://www.foxnews.com/politics","Fox News Poll: Biden and Warren gain ground in Democratic race","https://www.foxnews.com/politics/fox-news-poll-biden-and-warren-gain-ground-in-democratic-race","Fox News Poll: Biden and Warren gain ground in Democratic race","Fox News Poll: Biden and Warren gain ground in Democratic race","","Conducted October 6-8, 2019 under the joint direction of Beacon Research (D) and Shaw & Company (R), this Fox News Poll includes interviews with 1,003 randomly chosen registered voters nationwide who spoke with live interviewers on both landlines and cellphones.  The poll has a margin of sampling error of plus or minus three percentage points for all registered voters and 4.5 points for Democratic primary voters (484).","1 day ago"
"1570865121-5100","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","Trump also mocked ex-FBI officials and lovers Peter Strzok and Lisa Page again saying ""these people are corrupt. These people are disgusting.""","6 hours ago"
"1570864806-4681","https://www.foxnews.com/politics","Booker quotes this Old Testament Bible verse to defend LGBTQ rights","https://www.foxnews.com/politics/booker-bible-lgbtq-town-hall","Booker quotes this Old Testament Bible verse to defend LGBTQ rights","Booker quotes this Old Testament Bible verse to defend LGBTQ rights","","Democratic presidential candidate Cory Booker, D-N.J., said he's been dealing with the ""juxtaposing issues of religious freedom and LGBTQ rights"" all of his life as a Christian with people ""using religion as a justification for discrimination.""","17 hours ago"
"1570865129-5138","https://www.foxnews.com/politics","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","https://www.foxnews.com/politics/california-newsom-abortion-pill-college-campus-students-for-life-america-lawsuit","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","","“After three years of working to expand access to medication abortion at our public universities, I'm ecstatic that #SB24 was signed into law! Today, California stood on the right side of history by protecting and prioritizing the right to choose,’ Levya also said in a statement. “Just because you have a constitutional right, if you don’t have access to that constitutional right, then it’s really no right at all. I’m tired of women being shamed.”","1 hour ago"
"1570864727-4532","https://www.foxnews.com/politics","Trump protest in Minneapolis erupts in pepper spray, MAGA hat fires","https://www.foxnews.com/politics/trump-minneapolis-protest-impeachment-maga-hats-fire","Trump protest in Minneapolis erupts in pepper spray, MAGA hat fires","Trump protest in Minneapolis erupts in pepper spray, MAGA hat fires","","The Minneapolis Star Tribune reported that police deployed pepper spray.","1 day ago"
"1570864721-4507","https://www.foxnews.com/politics","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","https://www.foxnews.com/politics/trump-minneapolis-minnesota-rally-impeachment-push-security-costs-ilhan-omar","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","","Critics have alleged Hunter -- who secured a lucrative role on the board of Ukrainian natural gas company Burisma Holdings while his father was vice president -- might have been selling access to his father, who had pushed Ukraine to increase its natural-gas production.","1 day ago"
"1570865069-5038","https://www.foxnews.com/politics","NSC staffer discussed Trump-Ukraine call outside council, called conversation 'outrageous': sources","https://www.foxnews.com/politics/nsc-staffer-discussed-trump-ukraine-call-outside-nsc-called-conversation-outrageous-sources","NSC staffer discussed Trump-Ukraine call outside council, called conversation 'outrageous': sources","NSC staffer discussed Trump-Ukraine call outside council, called conversation 'outrageous': sources","","CLICK HERE FOR THE ALL-NEW FOXBUSINESS.COM","6 hours ago"
"1570865033-4993","https://www.foxnews.com/politics","Economic and political impact of President Trump's trade agenda","https://video.foxnews.com/v/6094236445001/","Economic and political impact of President Trump's trade agenda","Economic and political impact of President Trump's trade agenda","","","null"
"1570864721-4521","https://www.foxnews.com/politics","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","https://www.foxnews.com/politics/trump-minneapolis-minnesota-rally-impeachment-push-security-costs-ilhan-omar","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","","CLICK HERE TO GET THE FOX NEWS APP","1 day ago"
"1570865129-5129","https://www.foxnews.com/politics","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","https://www.foxnews.com/politics/california-newsom-abortion-pill-college-campus-students-for-life-america-lawsuit","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","","CALIFORNIA GOVERNOR SIGNS MEASURE REQUIRING UNIVERSITIES TO PROVIDE ABORTION MEDS","1 hour ago"
