web-scraper-order,web-scraper-start-url,article,article-href,title,subtitle,author,content,date
"1570838874-2597","https://www.nytimes.com/section/politics","ImageA Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a WeekA Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.By Jacey Fortin","https://www.nytimes.com/2019/10/11/business/penzeys-spices-impeach-ads.html","A Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a Week","A Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.","Jacey Fortin","Facebook’s publicly available data shows that from Oct. 2 to 8, Penzeys was the seventh-biggest spender on ads about “social issues, elections or politics” — a broader category than just impeachment — and the only entity in the top 10 that was not a politician or a policy-oriented organization.","Oct. 11, 2019"
"1570838877-2611","https://www.nytimes.com/section/politics","ImageTrump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to IranThe announcement came five days after Mr. Trump said his desire to end America’s “endless wars” led him to pull back troops from the Syria-Turkey border.By Eric Schmitt and David E. Sanger","https://www.nytimes.com/2019/10/11/world/middleeast/trump-saudi-arabia-iran-troops.html","Trump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to Iran","null","Eric Schmitt","State Department officials struggled on Friday to answer questions about how the roles of the incoming American forces in the Persian Gulf kingdom and those being pulled back from the Syrian border differed, and whether the deployments to Saudi Arabia contradicted the president’s strategy of withdrawing from the Middle East.","Oct. 11, 2019"
"1570838848-2363","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","“If she starts crying we’ll run out quickly,” Elizabeth Batey, a lawyer from Waverly, Iowa, said of her 2-year-old daughter, Hattie, while waiting for Mr. Buttigieg last month in a stuffy storefront in Iowa Falls.","Oct. 11, 2019"
"1570838880-2656","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","The company had been banking on global expansion to drive its growth, but when the president agreed to put a hold on new foreign deals, it curtailed those ambitions for his sons.","Oct. 11, 2019, 7:33 p.m. ET"
"1570838853-2431","https://www.nytimes.com/section/politics","ImagePrince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.By Christine Hauser","https://www.nytimes.com/2019/10/11/us/prince-trump-rally-purple-rain.html","Prince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’","The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.","Christine Hauser","Other artists have asked the Trump campaign not to use their music, including Rihanna and Axl Rose, and the wording in the Jones Day letter resembled one also sent to representatives of Steven Tyler, the lead singer of Aerosmith, who had objected to the playing of his music at Trump events.","Oct. 11, 2019, 10:51 a.m. ET"
"1570838848-2374","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","The older children tend to be more attuned to issues.","Oct. 11, 2019"
"1570838872-2574","https://www.nytimes.com/section/politics","ImageTrump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.By Neil Irwin","https://www.nytimes.com/2019/10/11/upshot/trade-deal-trump-china.html","Trump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.","A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.","Neil Irwin","In the Trump trade strategy over the last two years, tariffs have acted as a ratchet — moving  in only one direction or holding steady, never reversing. Apparent agreements are always subject to renegotiation.","Oct. 11, 2019"
"1570838848-2366","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","Parents interviewed at a range of campaign events said they often felt like this political moment resembled a tawdry reality TV show, and they brought their children to see the 2020 candidates to try to demonstrate to them that politics can be something different.","Oct. 11, 2019"
"1570838880-2653","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","In 2017, Mr. Kushner met privately at the White House with top executives from Citibank and the private equity firm Apollo Global Management. Those meetings came as the firms were contemplating sizable loans to his family’s business, Kushner Companies, which they did eventually make.","Oct. 11, 2019, 7:33 p.m. ET"
"1570838846-2341","https://www.nytimes.com/section/politics","ImageAlexandria Ocasio-Cortez and the Political Cost of HairWhy are we so obsessed?By Vanessa Friedman","https://www.nytimes.com/2019/10/11/style/alexandria-ocasio-cortez-hair-cost.html","Alexandria Ocasio-Cortez and the Political Cost of Hair","Why are we so obsessed?","Vanessa Friedman","According to Grant McCracken, an anthropologist and author of “Big Hair,” our hair is “our court of deliberation, the place where we contemplate who and what we are.”","Oct. 11, 2019"
"1570838870-2551","https://www.nytimes.com/section/politics","ImageDemocrats’ Bolder Stand on Labor Reflects Nation’s Ideological ShiftAmbitious moves to shift power to workers are being embraced by several presidential candidates.By Noam Scheiber","https://www.nytimes.com/2019/10/11/business/economy/democratic-candidates-labor-unions.html","Democrats’ Bolder Stand on Labor Reflects Nation’s Ideological Shift","null","Noam Scheiber","Several candidates have pledged to ban noncompete agreements, which hold down wages for workers, and mandatory-arbitration clauses, which prohibit lawsuits against employers. They would effectively require many companies to treat independent contractors as employees, making the workers eligible for the minimum wage and unemployment insurance. They would enact a number of measures that would help workers unionize and strike, like allowing them to lead boycotts of an employer’s customers, which is currently illegal.","Oct. 11, 2019, 3:43 p.m. ET"
"1570838855-2449","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","Specifically, the fight centered on whether the House Oversight and Reform Committee had the authority to compel Mazars to turn over Mr. Trump’s financial records as part of its routine legislative and oversight powers, even if the committee’s purpose was in part to determine whether Mr. Trump committed crimes.","Oct. 11, 2019"
"1570838877-2619","https://www.nytimes.com/section/politics","ImageTrump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to IranThe announcement came five days after Mr. Trump said his desire to end America’s “endless wars” led him to pull back troops from the Syria-Turkey border.By Eric Schmitt and David E. Sanger","https://www.nytimes.com/2019/10/11/world/middleeast/trump-saudi-arabia-iran-troops.html","Trump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to Iran","null","Eric Schmitt","Mr. Esper repeated the administration’s claim — backed by the United Kingdom, France and Germany — that Iran was also behind the attacks on the Saudi oil facilities.","Oct. 11, 2019"
"1570838851-2398","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","Still, the agreement, which came during the 13th round of negotiations, will help to defuse trade tensions that have begun inflicting pain on the global economy and were set to escalate. In his quest to force China to acquiesce to America’s terms, Mr. Trump has already taxed $360 billion worth of Chinese products and had penciled in another round of tariffs on Dec. 15.","Oct. 11, 2019"
"1570838851-2413","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","Mr. Mnuchin said that the United States would decide whether to rescind the designation in a future phase of negotiations.","Oct. 11, 2019"
"1570838855-2451","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","Mr. Cohen also testified before Congress that Mr. Trump routinely changed the value of his assets for different financial purposes, like inflating their value for loan applications but deflating them for taxes. (Mr. Cohen was separately convicted of lying to Congress in earlier testimony.)","Oct. 11, 2019"
"1570838872-2575","https://www.nytimes.com/section/politics","ImageTrump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.By Neil Irwin","https://www.nytimes.com/2019/10/11/upshot/trade-deal-trump-china.html","Trump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.","A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.","Neil Irwin","The administration turns up the pressure on China with sharp words, higher tariffs and promises of future tariffs. The Chinese retaliate, aiming to punish American interests. The stock market drops, which prompts negotiations to resume, and the administration backs off the pledged escalation.","Oct. 11, 2019"
"1570838860-2487","https://www.nytimes.com/section/politics","ImageSupport for Impeachment Has Grown but Also SlowedMany of the voters who back an inquiry have not reached the same conclusion on removal.By Nate Cohn","https://www.nytimes.com/2019/10/11/upshot/impeachment-trump-polling.html","Support for Impeachment Has Grown but Also Slowed","Many of the voters who back an inquiry have not reached the same conclusion on removal.","Nate Cohn","But the change in public opinion is more than enough for Democrats to avoid the most negative political consequences that they’ve long feared from pursuing impeachment.","Oct. 11, 2019"
"1570838858-2464","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","Ahead of the 2016 Republican primaries, Donald J. Trump’s publicity-heavy campaign rolled along with impregnable strength, despite the fact that TV viewers rarely gave him high marks for his debate performances.","Oct. 11, 2019, 11:46 a.m. ET"
"1570838841-2298","https://www.nytimes.com/section/politics","ImageWhy Populist Democrats Have Gained the Upper Hand in the 2020 RaceAs next week’s debate looms, polls and donor contributions suggest a party seeking candidates who will push the boundaries, while moderates argue they can beat President Trump.By Alexander Burns","https://www.nytimes.com/2019/10/11/us/politics/2020-democrats-primary-polls.html","Why Populist Democrats Have Gained the Upper Hand in the 2020 Race","null","Alexander Burns","And Mr. Biden signaled on Thursday night that he will come into the debate fighting. “One of the problems I’m finding, I’ve got to be more aggressive,” he said at a fund-raiser in Los Angeles. He then used a roundabout example to explain that debate time restraints don’t allow time for lengthy answers.","null"
"1570838880-2639","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","The Trump business activities in India, Indonesia and Scotland were considered in compliance with the pledge, according to the company’s ethics rules, because they were building on deals already in the works.","Oct. 11, 2019, 7:33 p.m. ET"
"1570838841-2312","https://www.nytimes.com/section/politics","ImageWhy Populist Democrats Have Gained the Upper Hand in the 2020 RaceAs next week’s debate looms, polls and donor contributions suggest a party seeking candidates who will push the boundaries, while moderates argue they can beat President Trump.By Alexander Burns","https://www.nytimes.com/2019/10/11/us/politics/2020-democrats-primary-polls.html","Why Populist Democrats Have Gained the Upper Hand in the 2020 Race","null","Alexander Burns","Several other candidates of different ideological stripes are counting on Iowa for a breakthrough, including Senators Kamala Harris, Cory Booker and Amy Klobuchar. A wild-card joining them onstage will be a new contender, Tom Steyer, a former hedge fund investor who has spent lavishly from his personal fortune to brand himself as a reform-minded outsider.","null"
"1570838851-2425","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","“Talk was getting tough,” the president said, adding that both sides had “planes” and “ships” and that “stupid things can happen.”","Oct. 11, 2019"
"1570838874-2602","https://www.nytimes.com/section/politics","ImageA Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a WeekA Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.By Jacey Fortin","https://www.nytimes.com/2019/10/11/business/penzeys-spices-impeach-ads.html","A Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a Week","A Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.","Jacey Fortin","In May, the company advertised a spice called “Justice” — the ingredients include shallots, garlic, onion and green peppercorns — while soliciting donations for the news organization Mother Jones. In July, it promoted a spice called Tsardust Memories — it has salt, garlic, cinnamon, pepper, nutmeg and marjoram — as a nod to Russian electoral interference, insisting in all caps that the issue was “NOT A NOTHING BURGER!!!!!”","Oct. 11, 2019"
"1570838877-2624","https://www.nytimes.com/section/politics","ImageTrump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to IranThe announcement came five days after Mr. Trump said his desire to end America’s “endless wars” led him to pull back troops from the Syria-Turkey border.By Eric Schmitt and David E. Sanger","https://www.nytimes.com/2019/10/11/world/middleeast/trump-saudi-arabia-iran-troops.html","Trump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to Iran","null","Eric Schmitt","But Mr. Hook struggled when asked how Mr. Trump squares his abhorrence of sending troops to the Middle East with his decision to bolster troop levels in Saudi Arabia. Mr. Hook differentiated between forces that are actively at war and those that are largely in peacekeeping or deterrent roles.","Oct. 11, 2019"
"1570838841-2315","https://www.nytimes.com/section/politics","ImageWhy Populist Democrats Have Gained the Upper Hand in the 2020 RaceAs next week’s debate looms, polls and donor contributions suggest a party seeking candidates who will push the boundaries, while moderates argue they can beat President Trump.By Alexander Burns","https://www.nytimes.com/2019/10/11/us/politics/2020-democrats-primary-polls.html","Why Populist Democrats Have Gained the Upper Hand in the 2020 Race","null","Alexander Burns","“I think there may be something to the electability issue for Mr. Biden, in Ohio,” Mr. Strickland said. “But if I could just choose to put someone in the presidency — if that was my choice alone — it would be hard for me to pass up Elizabeth Warren.”","null"
"1570838874-2604","https://www.nytimes.com/section/politics","ImageA Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a WeekA Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.By Jacey Fortin","https://www.nytimes.com/2019/10/11/business/penzeys-spices-impeach-ads.html","A Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a Week","A Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.","Jacey Fortin","Facebook has been criticized for taking a hands-off approach to moderating political content — including paid ads — even when they include false information. But it has also been accused of censorship by conservative politicians, including Mr. Trump, who argue that the social network is more accommodating to liberal points of view.","Oct. 11, 2019"
"1570838846-2328","https://www.nytimes.com/section/politics","ImageAlexandria Ocasio-Cortez and the Political Cost of HairWhy are we so obsessed?By Vanessa Friedman","https://www.nytimes.com/2019/10/11/style/alexandria-ocasio-cortez-hair-cost.html","Alexandria Ocasio-Cortez and the Political Cost of Hair","Why are we so obsessed?","Vanessa Friedman","Hair has once again caused a political tempest in a blow dryer.","Oct. 11, 2019"
"1570838853-2428","https://www.nytimes.com/section/politics","ImagePrince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.By Christine Hauser","https://www.nytimes.com/2019/10/11/us/prince-trump-rally-purple-rain.html","Prince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’","The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.","Christine Hauser","The estate posted a letter it said it had received from Jones Day last year. “Without admitting liability, and to avoid any future dispute, we write to confirm that the Campaign will not use Prince’s music in connection with its activities going forward,” the letter said.","Oct. 11, 2019, 10:51 a.m. ET"
"1570838855-2459","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","In a letter to Democrats celebrating the ruling, Ms. Pelosi wrote: “The president’s actions threaten our national security, violate our Constitution and undermine the integrity of our elections. No one is above the law. The president will be held accountable.”","Oct. 11, 2019"
"1570838841-2299","https://www.nytimes.com/section/politics","ImageWhy Populist Democrats Have Gained the Upper Hand in the 2020 RaceAs next week’s debate looms, polls and donor contributions suggest a party seeking candidates who will push the boundaries, while moderates argue they can beat President Trump.By Alexander Burns","https://www.nytimes.com/2019/10/11/us/politics/2020-democrats-primary-polls.html","Why Populist Democrats Have Gained the Upper Hand in the 2020 Race","null","Alexander Burns","“When someone says, you know, you know, ‘Are you still beating your wife?’ And, and I go, ‘I have a long explanation,’ and they say, ‘You got 30 seconds to answer.’ And you say, ‘No. And then, wait a minute, what’d I just say? No, I’m not still beating my wife.’ But so, I’ve had, I’ve had some difficulties,” he said.","null"
"1570838872-2579","https://www.nytimes.com/section/politics","ImageTrump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.By Neil Irwin","https://www.nytimes.com/2019/10/11/upshot/trade-deal-trump-china.html","Trump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.","A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.","Neil Irwin","Moreover, the recent history of American trade policy implies that even when a deal seems to be signed, sealed and delivered, it doesn’t mean trade peace has been achieved.","Oct. 11, 2019"
"1570838866-2516","https://www.nytimes.com/section/politics","ImageWhite House Threatens Turkey With Crippling SanctionsThe warning comes after Turkey launched military operations against the American military’s Kurdish allies in Syria.By Alan Rappeport and David E. Sanger","https://www.nytimes.com/2019/10/11/us/politics/turkey-sanctions-syria-kurds-trump.html","White House Threatens Turkey With Crippling Sanctions","null","Alan Rappeport","But the warning was, so far, just talk: Administration officials said they were not yet moving ahead with any new sanctions against Turkey, and left unclear what kind of transgressions might trigger enforcement of the threat. Some American diplomats said they viewed the warning as an effort to pre-empt congressional sanctions.","Oct. 11, 2019"
"1570838870-2558","https://www.nytimes.com/section/politics","ImageDemocrats’ Bolder Stand on Labor Reflects Nation’s Ideological ShiftAmbitious moves to shift power to workers are being embraced by several presidential candidates.By Noam Scheiber","https://www.nytimes.com/2019/10/11/business/economy/democratic-candidates-labor-unions.html","Democrats’ Bolder Stand on Labor Reflects Nation’s Ideological Shift","null","Noam Scheiber","“You’re really trying to do something about what jobs pay,” Ms. Lake said.","Oct. 11, 2019, 3:43 p.m. ET"
"1570838858-2474","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","The Democratic pollster Celinda Lake said that debates can help drive future coverage, resulting in a snowball effect. But she added that candidates’ fortunes will largely be determined on the ground in early-voting states.","Oct. 11, 2019, 11:46 a.m. ET"
"1570838874-2606","https://www.nytimes.com/section/politics","ImageA Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a WeekA Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.By Jacey Fortin","https://www.nytimes.com/2019/10/11/business/penzeys-spices-impeach-ads.html","A Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a Week","A Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.","Jacey Fortin","The New York Times reported in 2006 that Mr. Penzey had started a food magazine that touched on prison reform, immigration policy and international adoption. He lost customers after his first issue featured a gay couple — two men who had triplets via a surrogate mother — long before gay marriage was legal in Wisconsin.","Oct. 11, 2019"
"1570838872-2571","https://www.nytimes.com/section/politics","ImageTrump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.By Neil Irwin","https://www.nytimes.com/2019/10/11/upshot/trade-deal-trump-china.html","Trump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.","A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.","Neil Irwin","Financial markets are downright exuberant about the arrival of some trade peace — at least for now — between the United States and China.","Oct. 11, 2019"
"1570838846-2334","https://www.nytimes.com/section/politics","ImageAlexandria Ocasio-Cortez and the Political Cost of HairWhy are we so obsessed?By Vanessa Friedman","https://www.nytimes.com/2019/10/11/style/alexandria-ocasio-cortez-hair-cost.html","Alexandria Ocasio-Cortez and the Political Cost of Hair","Why are we so obsessed?","Vanessa Friedman","Though Mrs. Clinton is probably the most famous hair lightning rod, whether it was her chopping and changing while in the White House as first lady (seen as reflecting the opportunism of her husband’s policies), her I-don’t-care-I’m-getting-down-to-work scrunchies as secretary of state, her John Barrett styling trip while on the campaign trail (average price per cut: $600) or her postelection lank and limp blues, she is far from the only politician scrutinized.","Oct. 11, 2019"
"1570838868-2546","https://www.nytimes.com/section/politics","ImageBotched Medical Procedures May Have Led to Death of U.S. SoldierStaff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.By Thomas Gibbons-Neff","https://www.nytimes.com/2019/10/11/world/africa/soldier-death-somalia.html","Botched Medical Procedures May Have Led to Death of U.S. Soldier","Staff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.","Thomas Gibbons-Neff","The focus on providing emergency medical care to wounded troops in what is called “the golden hour” has long been a concern of Defense Department officials, especially during the height of combat in the wars that followed the attacks of Sept. 11, 2001. As defense secretary in 2009, Robert M. Gates became concerned that the rugged terrain and vast distances of the Afghanistan war zone were keeping wounded troops from reaching hospital care within 60 minutes.","Oct. 11, 2019, 2:26 p.m. ET"
"1570838848-2356","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","Last month in Iowa City, Clara Engler, 5, spent hours before an evening Warren rally at the University of Iowa practicing the “pinkie promise” that has become a staple for young girls at Ms. Warren’s events. With her mother, Brooke Engler, an Iowa City cosmetologist, Clara worked on locking fingers briefly and looking up, so she could hear Ms. Warren tell her that running for president is “what girls do.”","Oct. 11, 2019"
"1570838866-2515","https://www.nytimes.com/section/politics","ImageWhite House Threatens Turkey With Crippling SanctionsThe warning comes after Turkey launched military operations against the American military’s Kurdish allies in Syria.By Alan Rappeport and David E. Sanger","https://www.nytimes.com/2019/10/11/us/politics/turkey-sanctions-syria-kurds-trump.html","White House Threatens Turkey With Crippling Sanctions","null","Alan Rappeport","“We can shut down the Turkish economy if we need to,” the Treasury secretary, Steven Mnuchin, said in a briefing at the White House, echoing a threat that Mr. Trump briefly made, and then retreated from, this week on Twitter.","Oct. 11, 2019"
"1570838853-2433","https://www.nytimes.com/section/politics","ImagePrince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.By Christine Hauser","https://www.nytimes.com/2019/10/11/us/prince-trump-rally-purple-rain.html","Prince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’","The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.","Christine Hauser","Sometimes artists find that their music has slipped through into an event for a politician they do not support. In 2018, Pharrell Williams sent a letter to the president after the song “Happy” was played at an event on the day of the synagogue shooting in Pittsburgh.","Oct. 11, 2019, 10:51 a.m. ET"
"1570838880-2628","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","And last year, Donald Jr. visited India to sell condos at future Trump-branded towers, appearing at an event that also featured India’s prime minister.","Oct. 11, 2019, 7:33 p.m. ET"
"1570838851-2387","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","Mr. Trump, speaking from the Oval Office, said negotiators had reached a “Phase 1” agreement that would take several weeks to write and that both sides could officially sign by November.","Oct. 11, 2019"
