web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
1571004788-352,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","When his mother fell ill, his family moved her into a charity hospital in New Jersey. After a failed heart surgery, she died in March 1960, when she was in her mid-40s. “Bernard actually spent much more time with her than he did in class,’’ his brother, Larry, recalled in an interview in February. “It was really a kind of wrecked year and a very unhappy year.”"
1571004767-157,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","Mr. Biden’s ability to attract small donors will be closely scrutinized. In the last 90 days, his campaign ranked 10th among the Democratic presidential candidates for advertising dollars on Facebook, where campaigns often prospect for new contributors. He spent less than one-quarter of what Mr. Buttigieg had spent on the platform in that time, and well less than half of what Ms. Warren and Mr. Sanders had spent, according to Facebook data."
1571004792-422,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Campaign Shakes Up New Hampshire OperationMr. Sanders has overhauled his New Hampshire state operations, as his campaign fights to maintain support in a state he won by more than 22 percentage points in 2016.By Sydney Ember and Jonathan MartinPRINT EDITIONSanders Campaign Shakes Up Leadership of New Hampshire Operation|September 16, 2019, Page A15",https://www.nytimes.com/2019/09/15/us/politics/bernie-sanders-new-hampshire.html?searchResultPosition=17,Bernie Sanders Campaign Shakes Up New Hampshire Operation,null,,"Sept. 15, 2019","In a statement, Mr. Jackson said he was “honored to be taking on a more direct role in this critically important state” and praised the team there."
1571004812-648,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Says He Will Slow His Campaign Pace After Heart AttackThe Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.By Sydney Ember and Jonathan MartinPRINT EDITIONAfter Heart Attack, Sanders Will Slow Pace of His Campaign|October 9, 2019, Page A19",https://www.nytimes.com/2019/10/08/us/politics/bernie-sanders-heart-attack.html?searchResultPosition=9,Bernie Sanders Says He Will Slow His Campaign Pace After Heart Attack,The Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.,,"Oct. 8, 2019","Since then, his campaign has insisted that Mr. Sanders does not intend to drop out of the race. During a telephone call with staff members on Monday, Mr. Sanders said he felt “more strongly about the need for a political revolution today than I did when I began this campaign.”"
1571004790-387,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders, in Las Vegas, Previews Plan for Affordable HousingMr. Sanders invoked his own childhood growing up in a rent-controlled apartment, and contrasted it with the privilege of President Trump.By Sydney EmberPRINT EDITIONSanders Outlines $2.5 Trillion Affordable Housing Plan |September 15, 2019, Page A29",https://www.nytimes.com/2019/09/14/us/politics/bernie-sanders-housing.html?searchResultPosition=18,"Bernie Sanders, in Las Vegas, Previews Plan for Affordable Housing","Mr. Sanders invoked his own childhood growing up in a rent-controlled apartment, and contrasted it with the privilege of President Trump.",Sydney Ember,"Published Sept. 14, 2019",
1571004812-642,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Says He Will Slow His Campaign Pace After Heart AttackThe Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.By Sydney Ember and Jonathan MartinPRINT EDITIONAfter Heart Attack, Sanders Will Slow Pace of His Campaign|October 9, 2019, Page A19",https://www.nytimes.com/2019/10/08/us/politics/bernie-sanders-heart-attack.html?searchResultPosition=9,Bernie Sanders Says He Will Slow His Campaign Pace After Heart Attack,The Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.,,"Oct. 8, 2019","“Everything that happens every day weighs on how people feel about you,” he said. “And my own view is that — and I think it’s the voters’ view — you look at the totality of who a candidate is. You look at what that candidate stands for, the integrity of that candidate, the history of that candidate.”"
1571004825-790,https://www.nytimes.com/search?query=bernie+sanders,"Candidates Grow Bolder on Labor, and Not Just Bernie SandersAmbitious moves to shift power to workers are being embraced by several Democratic presidential contenders.By Noam ScheiberPRINT EDITIONDemocrats Grow Bolder With Pro-Labor Policies|October 12, 2019, Page A19",https://www.nytimes.com/2019/10/11/business/economy/democratic-candidates-labor-unions.html?searchResultPosition=3,"Candidates Grow Bolder on Labor, and Not Just Bernie Sanders",null,,"Published Oct. 11, 2019","In recent months, Mr. Sanders and Elizabeth Warren, along with Pete Buttigieg, Cory Booker and Beto O’Rourke, have released labor plans that would either enact sectoral bargaining or take significant strides in that direction by allowing workers to negotiate with multiple employers at once."
1571004829-829,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Has a Heart Attack: This Week in the 2020 RaceHere are seven things that happened in the presidential campaign this week.By Matt Stevens and Maggie AstorPRINT EDITIONOctober 6, 2019",https://www.nytimes.com/2019/10/05/us/politics/bernie-sanders-heart-attack-q3-fundraising.html?searchResultPosition=1,Bernie Sanders Has a Heart Attack: This Week in the 2020 Race,Here are seven things that happened in the presidential campaign this week.,,null,It’s official: The next Democratic debate will feature a dozen candidates onstage at once.
1571004794-434,https://www.nytimes.com/search?query=bernie+sanders,"‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.By Sydney Ember and Shane GoldmacherPRINT EDITION‘E for Effort’ as Sanders Looks to Pass the South Carolina Test in 2020|September 19, 2019, Page A18",https://www.nytimes.com/2019/09/18/us/politics/bernie-sanders-south-carolina.html?searchResultPosition=16,‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?,"The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.",,"Sept. 18, 2019","“The reason why he got beat here so badly last time is the African-American community didn’t support him, didn’t know who he was, so they went with who they knew,” said Kwadjo Campbell, Mr. Sanders’s South Carolina state director."
1571004767-169,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","While Ms. Harris’s haul was similar to her previous quarters, she entered October on a far different trajectory. She began the quarter riding high from her June debate performance — raising $4 million in the last four days of that month — but had faded by late September, promising to refocus on Iowa amid a staff shake-up."
1571004809-606,https://www.nytimes.com/search?query=bernie+sanders,"What Jane Sanders Is Telling Bernie Sanders About His 2020 BidJane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.By Sydney Ember and Jonathan MartinPRINT EDITION‘She Is His Engine’: What Jane Sanders Is Telling Her Husband About 2020|October 11, 2019, Page A17",https://www.nytimes.com/2019/10/10/us/politics/bernie-sanders-wife-jane.html?searchResultPosition=10,What Jane Sanders Is Telling Bernie Sanders About His 2020 Bid,"Jane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.",,"Oct. 10, 2019","“Where Jane goes, Bernie goes,” said Michael Ceraso, a high-ranking aide on Mr. Sanders’s 2016 campaign in New Hampshire and California. “She is his engine.”"
1571004771-192,https://www.nytimes.com/search?query=bernie+sanders,"Why Populist Democrats Have Gained the Upper Hand in the 2020 RaceAs next week’s debate looms, polls and donor contributions suggest a party seeking candidates who will push the boundaries, while moderates argue they can beat President Trump.By Alexander BurnsPRINT EDITIONPolling and Fund-Raising Suggest Populists Have the Upper Hand|October 12, 2019, Page A18",https://www.nytimes.com/2019/10/11/us/politics/2020-democrats-primary-polls.html?searchResultPosition=27,Why Populist Democrats Have Gained the Upper Hand in the 2020 Race,null,,null,"Several other candidates of different ideological stripes are counting on Iowa for a breakthrough, including Senators Kamala Harris, Cory Booker and Amy Klobuchar. A wild-card joining them onstage will be a new contender, Tom Steyer, a former hedge fund investor who has spent lavishly from his personal fortune to brand himself as a reform-minded outsider."
1571004788-363,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","“I believe in socialized medicine,” he said."
1571004762-85,https://www.nytimes.com/search?query=bernie+sanders,"The Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. EpsteinPRINT EDITIONPast a 7-Year-Old’s Bedtime? Not When These Candidates Are in Town|October 12, 2019, Page A19",https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html?searchResultPosition=30,The Democrats Worth Staying Up Past Bedtime For,"For the way-too-young-to-vote crowd, 2020 events are still a draw.",,"Oct. 11, 2019","Last month in Iowa City, Clara Engler, 5, spent hours before an evening Warren rally at the University of Iowa practicing the “pinkie promise” that has become a staple for young girls at Ms. Warren’s events. With her mother, Brooke Engler, an Iowa City cosmetologist, Clara worked on locking fingers briefly and looking up, so she could hear Ms. Warren tell her that running for president is “what girls do.”"
1571004814-673,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Is Hospitalized, Raising Questions About His CandidacyThe Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.By Sydney Ember and Jonathan MartinPRINT EDITIONHeart Trouble Pulls Sanders From the Trail|October 3, 2019, Page A1",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-health.html?searchResultPosition=8,"Bernie Sanders Is Hospitalized, Raising Questions About His Candidacy",The Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.,,"Published Oct. 2, 2019","The restaurant’s owner, Raja Majid, said in a phone interview Wednesday that Mr. Sanders had spoken to a crowd of about 250 people. As Mr. Sanders began taking questions from the audience, he asked a staff member for a chair, an unusual request from a candidate who typically stands or paces onstage. “It’s been a long day here,” he said."
1571004794-461,https://www.nytimes.com/search?query=bernie+sanders,"‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.By Sydney Ember and Shane GoldmacherPRINT EDITION‘E for Effort’ as Sanders Looks to Pass the South Carolina Test in 2020|September 19, 2019, Page A18",https://www.nytimes.com/2019/09/18/us/politics/bernie-sanders-south-carolina.html?searchResultPosition=16,‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?,"The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.",,"Sept. 18, 2019","Within the Sanders campaign, tensions between the new guard and the originalists have been present throughout this run, including in a recent shake-up of his New Hampshire operation. In an interview, Mr. Campbell took an oblique swipe at those who ran South Carolina for Mr. Sanders four years ago."
1571004777-251,https://www.nytimes.com/search?query=bernie+sanders,This Is the Strongest Argument Against Medicare for AllA deep-blue state’s failure to enact a single-payer system shows why a national version is unlikely to succeed.By Peter Suderman,https://www.nytimes.com/2019/10/09/opinion/bernie-sanders-single-payer.html?searchResultPosition=24,This Is the Strongest Argument Against Medicare for All,A deep-blue state’s failure to enact a single-payer system shows why a national version is unlikely to succeed.,,null,"“If Vermont can pass a strong single-payer system and show it works well, it will not only be enormously important to this state, it will be a model,” Mr. Sanders said in 2013."
1571004799-485,https://www.nytimes.com/search?query=bernie+sanders,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders AnymoreThe Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.By Sydney EmberPRINT EDITIONThey Still Love Bernie, But This Time Around He’s Got Competition|September 21, 2019, Page A22",https://www.nytimes.com/2019/09/20/us/politics/bernie-sanders-young-voters.html?searchResultPosition=14,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders Anymore","The Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.",,"Published Sept. 20, 2019","And at the University of North Carolina at Chapel Hill on Thursday evening, he implored students to get themselves to the primary polls come February — and vote for him."
1571004762-100,https://www.nytimes.com/search?query=bernie+sanders,"The Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. EpsteinPRINT EDITIONPast a 7-Year-Old’s Bedtime? Not When These Candidates Are in Town|October 12, 2019, Page A19",https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html?searchResultPosition=30,The Democrats Worth Staying Up Past Bedtime For,"For the way-too-young-to-vote crowd, 2020 events are still a draw.",,"Oct. 11, 2019","“He fell asleep a couple times in the baby carrier,” said Kohner’s mother, Callie Reynolds. “I wanted him to be able to say he came to see her.”"
1571004764-115,https://www.nytimes.com/search?query=bernie+sanders,"Is Age Only a Number, Even When You’re Running for President?The top three Democratic candidates are 78, 76 and 70 years old and one of them, Bernie Sanders, went to the hospital with chest pain. Voters want experienced leaders, but exactly how much life experience do they want?By Lisa LererPRINT EDITIONAge May Be Just a Number, but Will Chest Pains Give Voters Pause?|October 3, 2019, Page A14",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-age-candidates.html?searchResultPosition=29,"Is Age Only a Number, Even When You’re Running for President?","The top three Democratic candidates are 78, 76 and 70 years old and one of them, Bernie Sanders, went to the hospital with chest pain. Voters want experienced leaders, but exactly how much life experience do they want?",Lisa Lerer,"Oct. 2, 2019",
1571004767-146,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","Both Ms. Warren and Mr. Sanders have boycotted the big-money circuit, raising the possibility of a watershed moment: The two top fund-raisers in the Democratic Party might end up being candidates who have turned their backs on the established class of political bundlers and financiers who have held sway for decades."
1571004790-392,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders, in Las Vegas, Previews Plan for Affordable HousingMr. Sanders invoked his own childhood growing up in a rent-controlled apartment, and contrasted it with the privilege of President Trump.By Sydney EmberPRINT EDITIONSanders Outlines $2.5 Trillion Affordable Housing Plan |September 15, 2019, Page A29",https://www.nytimes.com/2019/09/14/us/politics/bernie-sanders-housing.html?searchResultPosition=18,"Bernie Sanders, in Las Vegas, Previews Plan for Affordable Housing","Mr. Sanders invoked his own childhood growing up in a rent-controlled apartment, and contrasted it with the privilege of President Trump.",,"Published Sept. 14, 2019",[Sign up for our politics newsletter hosted by Lisa Lerer and join the conversation around the 2020 presidential race.]
1571004825-789,https://www.nytimes.com/search?query=bernie+sanders,"Candidates Grow Bolder on Labor, and Not Just Bernie SandersAmbitious moves to shift power to workers are being embraced by several Democratic presidential contenders.By Noam ScheiberPRINT EDITIONDemocrats Grow Bolder With Pro-Labor Policies|October 12, 2019, Page A19",https://www.nytimes.com/2019/10/11/business/economy/democratic-candidates-labor-unions.html?searchResultPosition=3,"Candidates Grow Bolder on Labor, and Not Just Bernie Sanders",null,,"Published Oct. 11, 2019","Under a sectoral bargaining system, unions or worker groups would have to show support from a certain share of workers in order to begin negotiating on their behalf — for example, by getting 15 or 20 percent of workers in an industry to sign cards. At that point, a federal agency like the Labor Department would convene the bargaining, with employer groups on one side and the worker groups on the other. The agency would review any resulting agreement, which, once approved, would become binding on all employers in the industry."
1571004767-171,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","One other campaign announced its numbers Tuesday: Senator Cory Booker of New Jersey raised more than $6 million, his best quarter yet. Ten days ago, in a gambit to draw attention and donations, Mr. Booker’s campaign said he would quit the race if he did not collect at least $1.7 million; he raised more than $2.1 million."
1571004792-405,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Campaign Shakes Up New Hampshire OperationMr. Sanders has overhauled his New Hampshire state operations, as his campaign fights to maintain support in a state he won by more than 22 percentage points in 2016.By Sydney Ember and Jonathan MartinPRINT EDITIONSanders Campaign Shakes Up Leadership of New Hampshire Operation|September 16, 2019, Page A15",https://www.nytimes.com/2019/09/15/us/politics/bernie-sanders-new-hampshire.html?searchResultPosition=17,Bernie Sanders Campaign Shakes Up New Hampshire Operation,null,Jonathan Martin,"Sept. 15, 2019",
1571004762-76,https://www.nytimes.com/search?query=bernie+sanders,"The Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. EpsteinPRINT EDITIONPast a 7-Year-Old’s Bedtime? Not When These Candidates Are in Town|October 12, 2019, Page A19",https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html?searchResultPosition=30,The Democrats Worth Staying Up Past Bedtime For,"For the way-too-young-to-vote crowd, 2020 events are still a draw.",,"Oct. 11, 2019",IOWA CITY — Oliver Hanlon was beaming ear-to-ear as he stood next to Senator Elizabeth Warren of Massachusetts on a riverside stage at the University of Iowa.
1571004767-150,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","The string of fund-raising announcements began early Tuesday morning with Mayor Pete Buttigieg of South Bend, Ind., who announced that he had raised $19.1 million in the third quarter. It was a dip from the field-leading $24.9 million he posted in the previous quarter, but more than enough to fully fund his once-upstart campaign into this fall and winter. Mr. Buttigieg has developed a grass-roots following, pairing his 580,000 donors with an aggressive calendar of dozens of traditional fund-raising events."
1571004767-164,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","“If you’re the king and you’re on the hill, everybody else — in this case certainly within the Democratic candidates and the Republican Party — are doing everything they can to take you off the hill,’’ he said. “That’s the point of it.”"
1571004794-449,https://www.nytimes.com/search?query=bernie+sanders,"‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.By Sydney Ember and Shane GoldmacherPRINT EDITION‘E for Effort’ as Sanders Looks to Pass the South Carolina Test in 2020|September 19, 2019, Page A18",https://www.nytimes.com/2019/09/18/us/politics/bernie-sanders-south-carolina.html?searchResultPosition=16,‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?,"The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.",,"Sept. 18, 2019","“They like the idea of all that stuff. And it would be great in a perfect world. But we don’t live in a perfect world,” Mr. Pendarvis said. “Many black Americans are just reluctant to take the kind of risks like that. We want something a little more concrete.”"
1571004788-344,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019",He also criticized the American system as “barbaric.” And he vowed — as he often does in his stump speeches — “to take on the greed and the corruption of the health care industry.”
1571004779-272,https://www.nytimes.com/search?query=bernie+sanders,"Warren and Sanders, and Their Messages of Change, Dominate the Money RaceElizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.By Thomas KaplanPRINT EDITIONWarren Says Donors Gave $24.6 Million In Quarter|October 5, 2019, Page A10",https://www.nytimes.com/2019/10/04/us/politics/elizabeth-warren-fundraising.html?searchResultPosition=23,"Warren and Sanders, and Their Messages of Change, Dominate the Money Race","Elizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.",,"Oct. 4, 2019","Ms. Warren struggled with fund-raising at the beginning of her campaign, but those struggles ended up being short-lived. Her third-quarter haul is another validation of her strategy to rely on online donors to finance her campaign."
1571004804-559,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Calls for Eliminating Americans’ Medical DebtOn top of his “Medicare for all” proposal, Mr. Sanders’s new plan would wipe out an estimated $81 billion in existing medical debt and ignore such debt in credit scores.By Margot Sanger-Katz and Sydney EmberPRINT EDITIONSanders Proposal Calls for the Elimination of Medical Debt|September 22, 2019, Page A19",https://www.nytimes.com/2019/09/21/us/politics/bernie-medical-debt-healthcare.html?searchResultPosition=12,Bernie Sanders Calls for Eliminating Americans’ Medical Debt,"On top of his “Medicare for all” proposal, Mr. Sanders’s new plan would wipe out an estimated $81 billion in existing medical debt and ignore such debt in credit scores.",,"Sept. 21, 2019","But medical debts do affect credit somewhat, and they can cause psychological stress, beyond the financial consequences. A survey of people with medical debts conducted by The New York Times and the Kaiser Family Foundation in 2016 found that 44 percent of adults under 65 who had problems paying medical bills said those bills had a “major effect” on their lives."
1571004773-207,https://www.nytimes.com/search?query=bernie+sanders,"Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 RaceHere are seven things that happened on the presidential campaign trail this week.By Maggie Astor and Matt StevensPRINT EDITIONOctober 13, 2019",https://www.nytimes.com/2019/10/12/us/politics/joe-biden-impeachment-bernie-sanders.html?searchResultPosition=26,"Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 Race",Here are seven things that happened on the presidential campaign trail this week.,,"Oct. 12, 2019","Perhaps more consequentially, Mr. Sanders told reporters on Tuesday that he would be changing the “nature” of his campaign by doing fewer events. On Wednesday, he said he had misspoken."
1571004767-153,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","While Ms. Warren and Mr. Sanders did not have to fill their calendars with fund-raisers, Mr. Biden raced across the country in the last three months, from Florida to California, Aspen to the Hamptons, holding more than 40 donor events. His wife, Dr. Jill Biden, headlined another dozen."
1571004792-423,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Campaign Shakes Up New Hampshire OperationMr. Sanders has overhauled his New Hampshire state operations, as his campaign fights to maintain support in a state he won by more than 22 percentage points in 2016.By Sydney Ember and Jonathan MartinPRINT EDITIONSanders Campaign Shakes Up Leadership of New Hampshire Operation|September 16, 2019, Page A15",https://www.nytimes.com/2019/09/15/us/politics/bernie-sanders-new-hampshire.html?searchResultPosition=17,Bernie Sanders Campaign Shakes Up New Hampshire Operation,null,,"Sept. 15, 2019",The campaign said it had recently added a campus outreach director and labor outreach director in New Hampshire as well.
1571004806-579,https://www.nytimes.com/search?query=bernie+sanders,The Necessary Radicalism of Bernie SandersHis plan to enhance workplace democracy puts the strike back where it belongs: at the center of political power.By Jamelle Bouie,https://www.nytimes.com/2019/09/11/opinion/sanders-labor-2020.html?searchResultPosition=11,The Necessary Radicalism of Bernie Sanders,His plan to enhance workplace democracy puts the strike back where it belongs: at the center of political power.,,null,"The despair was self-explanatory. The hope came from the growing conviction that workers had to act of their own accord — to, Bernstein wrote, “take matters into their own hands and demonstrate their collective power to recalcitrant employers through the strike.” And strike they did."
