web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575049999-64810","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=39","McConnell campaign accuses AOC of ‘trying to dox some underage kids’ after cardboard cutout photo","https://www.foxnews.com/politics/mcconnell-campaign-alerts-law-enforcement-after-aoc-calls-out-underage-supporters-on-twitter","McConnell campaign accuses AOC of ‘trying to dox some underage kids’ after cardboard cutout photo","McConnell campaign accuses AOC of ‘trying to dox some underage kids’ after cardboard cutout photo","","August 6","Fox News has reached out to Ocasio-Cortez's office for comment.","null"
"1575050222-65201","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=12","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","https://www.foxnews.com/politics/from-cocaine-mitch-to-grim-reaper-mcconnell-nicknames-become-political-weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","","May 17","Congressional Democrats can’t seem to make up their minds about Senate Majority Leader Mitch McConnell, R-Ky.","null"
"1575050145-65074","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=21","Mitch McConnell confronted by 'Abolish ICE' protesters, video shows","https://www.foxnews.com/politics/mitch-mcconnell-confronted-by-abolish-ice-protesters-video-shows","Mitch McConnell confronted by 'Abolish ICE' protesters, video shows","Mitch McConnell confronted by 'Abolish ICE' protesters, video shows","","July 8, 2018","Last month McConnell and his wife -- Transportation Secretary Elaine Chao -- were confronted by protesters as they were leaving an event at Georgetown University.","null"
"1575050205-65159","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=14","McConnell chides Trump for calling impeachment inquiry a 'lynching'","https://www.foxnews.com/politics/mcconnell-chides-trump-for-calling-impeachment-inquiry-a-lynching","McConnell chides Trump for calling impeachment inquiry a 'lynching'","McConnell chides Trump for calling impeachment inquiry a 'lynching'","","October 22","But, some Republicans pointed to video showing prominent Democrats, including Reps. Gregory Meeks and Danny Davis, calling Bill Clinton's impeachment proceedings a de facto ""lynching"" in 1998.","null"
"1575050249-65272","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=9","Marine combat aviator Amy McGrath announces Senate campaign against Mitch McConnell","https://www.foxnews.com/politics/marine-combat-aviator-amy-mcgrath-announces-senate-campaign-against-mitch-mcconnell-after-narrow-house-defeat","Marine combat aviator Amy McGrath announces Senate campaign against Mitch McConnell","Marine combat aviator Amy McGrath announces Senate campaign against Mitch McConnell","","July 9","""Everything that’s wrong with Washington had to start somewhere—it started with him,"" McGrath said in a Tuesday morning tweet. McConnell has been in office since 1985.","null"
"1575050240-65249","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=10","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","https://www.foxnews.com/politics/mitch-mcconnell-slammed-by-ta-nehisi-coates-repreations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","Nick Givas","June 19","","null"
"1575050240-65265","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=10","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","https://www.foxnews.com/politics/mitch-mcconnell-slammed-by-ta-nehisi-coates-repreations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","Mitch McConnell slammed by author Ta-Nehisi Coates over slavery reparations","","June 19","""The matter of reparations is one of making amends and direct redress but it is also a question of citizenship. In HR-40 this body has a chance to both make good on its 2009 apology for enslavement and reject fair weather patriotism -- to so say that nation is both its credits and its debits. That if Thomas Jefferson matters, so does Sally Hemmings. If D-Day matters so does black Wall Street. That if Valley Forge matters so does Fort Pillow. Because the question really is not whether we will be tied to the somethings of our past, but whether we are courageous enough to be tied to the whole of them.""","null"
"1575050352-65401","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=0","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","https://www.foxnews.com/politics/kentucky-governors-race-mitch-mcconnells-litmus-test","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","","November 4","TRUMP IS NOT ON THE BALLOT, BUT HE'S FRONT-AND-CENTER IN THIS MONTH’S KEY GUBERNATORIAL ELECTIONS","null"
"1575050110-64996","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=26","McConnell says he'd have 'no choice' but to take up impeachment articles if House approves them","https://www.foxnews.com/politics/mcconnell-says-he-has-no-choice-but-to-take-up-impeachment-articles-if-house-approves-them","McConnell says he'd have 'no choice' but to take up impeachment articles if House approves them","McConnell says he'd have 'no choice' but to take up impeachment articles if House approves them","","September 30","McConnell has now cleared the air on the heels of Pelosi's launch of an impeachment inquiry.","null"
"1575049936-64692","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=47","Elaine Chao tells protesters to 'leave alone' husband Mitch McConnell when confronted on immigration","https://www.foxnews.com/politics/elaine-chao-tells-protesters-to-leave-alone-husband-mitch-mcconnell-when-confronted-on-immigration","Elaine Chao tells protesters to 'leave alone' husband Mitch McConnell when confronted on immigration","Elaine Chao tells protesters to 'leave alone' husband Mitch McConnell when confronted on immigration","","June 26, 2018","McConnell’s office did not comment to Fox News.","null"
"1575050291-65364","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=4","Reporter's Notebook: What Mitch McConnell said and did not say about guns","https://www.foxnews.com/politics/mcconnell-guns-what-he-didnt-say-reporters-notebook","Reporter's Notebook: What Mitch McConnell said and did not say about guns","Reporter's Notebook: What Mitch McConnell said and did not say about guns","","August 13","Among the amendments which withered on the 60-vote vine: a plan by Sen. Dianne Feinstein, D-Calif., to resuscitate the assault-weapons ban which expired in 2004. Naturally, defenders of the Second Amendment abhorred that proposal. Feinstein’s amendment failed 60-40 – not even coming close to 51 ""yea"" votes.","null"
"1575049968-64755","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=43","Ocasio-Cortez demands McConnell stop 'giving bogus excuses' and pass gun background check bill","https://www.foxnews.com/politics/ocasio-cortez-demands-mcconnell-stop-giving-bogus-excuses-and-pass-gun-background-check-bill","Ocasio-Cortez demands McConnell stop 'giving bogus excuses' and pass gun background check bill","Ocasio-Cortez demands McConnell stop 'giving bogus excuses' and pass gun background check bill","","August 4","The measure, HR 8, was passed back in February with overwhelming support from the newly elected Democratic majority and some Republican support.","null"
"1575050282-65328","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=5","AOC slams McConnell after photo of young men in 'Team Mitch' T-shirts 'groping' cutout surfaces","https://www.foxnews.com/politics/ocasio-cortez-mcconnell-photo-team-mitch-shirts-groping-cutout","AOC slams McConnell after photo of young men in 'Team Mitch' T-shirts 'groping' cutout surfaces","AOC slams McConnell after photo of young men in 'Team Mitch' T-shirts 'groping' cutout surfaces","","August 6","The photograph was first surfaced by a Twitter user named @emrazz and the initial caption read, “Break me off a piece of that.”","null"
"1575050222-65216","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=12","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","https://www.foxnews.com/politics/from-cocaine-mitch-to-grim-reaper-mcconnell-nicknames-become-political-weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","","May 17","Democrats are flummoxed about the problem.","null"
"1575050084-64957","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=29","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","https://www.foxnews.com/politics/mcconnell-ad-telegraphs-plan-to-protect-trump-against-pelosi-in-impeachment-fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","","October 7","Fox News'  Leland Vittert and Melissa Leon contributed to this report.","null"
"1575050258-65289","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=8","Ocasio-Cortez turns attention to Mitch McConnell amid ongoing feud with Trump over controversial comments","https://www.foxnews.com/politics/ocasio-cortez-mcconnell-trump-tweets","Ocasio-Cortez turns attention to Mitch McConnell amid ongoing feud with Trump over controversial comments","Ocasio-Cortez turns attention to Mitch McConnell amid ongoing feud with Trump over controversial comments","","July 16","PELOSI'S COMMENTS ON TRUMP'S 'RACIST' TWEETS RULED OUT OF ORDER, AFTER FLOOR FIGHT ERUPTS","null"
