web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575049309-63965","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=47","Lara Trump: Joe Biden tanking earlier than expected, 'maybe he regrets now even deciding to run'","https://www.foxnews.com/politics/lara-trump-joe-biden-gaffes","Lara Trump: Joe Biden tanking earlier than expected, 'maybe he regrets now even deciding to run'","Lara Trump: Joe Biden tanking earlier than expected, 'maybe he regrets now even deciding to run'","","June 24","""As we say in the South, 'bless his heart'.”","null"
"1575049712-64573","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","""I mean, you got the first mainstream African-American who is articulate and bright and clean and a nice-looking guy,"" Biden said at the time. ""I mean, that's a storybook, man.” The comments quickly spelled trouble for Biden, forcing him to apologize.","null"
"1575049701-64545","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=7","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","https://www.foxnews.com/politics/jared-kushner-joe-biden-mess-white-house-israel-impeachment","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","","October 30","“Anyone in Israel who thinks it has any implications for the U.S.-Israel relationship is badly mistaken,” Kushner said, “because under President Trump, the bond between America and Israel has been significantly strengthened and our intention is to continue to do more of the same.”","null"
"1575049637-64472","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=12","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","https://www.foxnews.com/politics/former-democrat-joe-lieberman-joe-biden-had-nothing-to-apologize-for","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","","July 8","""I don't think he said anything wrong. It would have been one thing if he voted as a segregationist, but he never did,"" said the 2000 vice presidential nominee.","null"
"1575049575-64336","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=19","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","https://www.foxnews.com/politics/editor-at-socialist-magazine-attack-biden-in-order-to-beat-trump-in-2020","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","","June 6","Writing in The Guardian, Jacobin Magazine editor Bhaskar Sunkara called for a Democratic nominee that would push a ""real progressive agenda"" rather than just attacking the president.","null"
"1575049291-63927","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=49","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","https://www.foxnews.com/politics/rep-john-lewis-defends-joe-biden-segregationist-senators","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","","June 21","Rep. Lewis, a civil rights hero himself, came to Biden's defense on Friday while speaking with reporters. He noted that in the Civil Rights Era, he too worked with people who opposed his rights.","null"
"1575049320-63978","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=46","Joe Biden making millions, living in lavish homes since leaving office: report","https://www.foxnews.com/politics/joe-biden-has-made-millions-since-leaving-vice-presidency-moved-into-5m-mansion-report","Joe Biden making millions, living in lavish homes since leaving office: report","Joe Biden making millions, living in lavish homes since leaving office: report","","June 25","The report came after the former vice president last week seemed to challenge the narrative building among some in his party when he argued it wasn't always appropriate to ""demonize"" rich people.","null"
"1575049764-64659","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=0","Joe Biden accuses Elizabeth Warren of 'elitism'","https://www.foxnews.com/politics/joe-biden-accuses-elizabeth-warren-of-elitism-and-being-condescending-to-democrats-who-have-a-different-point-of-view","Joe Biden accuses Elizabeth Warren of 'elitism'","Joe Biden accuses Elizabeth Warren of 'elitism'","","November 6","HILLARY CLINTON ADVISES DEMS TO CHOOSE 2020 NOMINEE WHO CAN WIN ELECTORAL COLLEGE","null"
"1575049503-64249","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=27","Why the media are convinced Joe Biden will implode","https://www.foxnews.com/politics/why-the-media-are-convinced-joe-biden-will-implode","Why the media are convinced Joe Biden will implode","Why the media are convinced Joe Biden will implode","","April 26","""If Biden is framed as being out of touch with today's Democratic Party and that narrative is repeated across a variety of outlets, it could begin to resonate with voters who don't buy it initially. If he's seen as a gaffe-prone candidate, then minor missteps on the campaign trail could be blown up into big fumbles.""","null"
"1575049503-64229","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=27","Why the media are convinced Joe Biden will implode","https://www.foxnews.com/politics/why-the-media-are-convinced-joe-biden-will-implode","Why the media are convinced Joe Biden will implode","Why the media are convinced Joe Biden will implode","","April 26","I don't think it matters much that Biden waited until Thursday to become the 20th Democrat vying for the nomination, even though it exposed him to weeks of attacks while he seemed to be dithering on the sidelines.","null"
"1575049712-64550","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","""The core values of this nation, our standing in the world, our very democracy, everything that has made America -- America -- is at stake. That’s why today I’m announcing my candidacy for president of the United States,"" Biden tweeted early Thursday.","null"
"1575049448-64179","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=33","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","https://www.foxnews.com/politics/lara-trump-the-timing-of-the-biden-accusations-seem-convenient","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","","April 5","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575049467-64200","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=31","Trump unloads on Biden: ‘Joe is not playing with a full deck’","https://www.foxnews.com/politics/trump-says-hed-be-thrilled-if-biden-is-the-nominee-joe-is-not-playing-with-a-full-deck","Trump unloads on Biden: ‘Joe is not playing with a full deck’","Trump unloads on Biden: ‘Joe is not playing with a full deck’","","August 9","“Donald Trump’s deck is all jokers,” a campaign aide told Fox News.","null"
"1575049529-64282","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=24","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","https://www.foxnews.com/politics/bernie-sanders-joe-biden-super-pac-big-donors-buy-election-2020","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","","October 25","Sen. Bernie Sanders’ campaign on Thursday accused Joe Biden of selling out to big donors in an effort to “buy the election” following reports that the former vice president and frontrunner for the Democratic Party’s 2020 presidential nomination would form a super PAC to accept unlimited donations from billionaires and corporate elites to cure his current fundraising woes.","null"
"1575049538-64295","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=23","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","https://www.foxnews.com/politics/trump-debuts-new-nickname-for-biden-sleepycreepy-joe","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","Adam Shaw","May 10","","null"
"1575049730-64613","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=4","Joe Biden slips in latest New Hampshire poll","https://www.foxnews.com/politics/biden-new-nh-poll","Joe Biden slips in latest New Hampshire poll","Joe Biden slips in latest New Hampshire poll","","October 29","South Bend, Ind., Mayor Pete Buttigieg – at 10 percent – is the only other candidate in the still-large field of Democratic White House hopefuls to crack double digits. His numbers are unchanged from the summer survey.","null"
"1575049664-64495","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=10","Elizabeth Warren hauls in $24.6M, topping Joe Biden in latest fundraising quarter","https://www.foxnews.com/politics/warrens-24-6-million-biden-fundraising","Elizabeth Warren hauls in $24.6M, topping Joe Biden in latest fundraising quarter","Elizabeth Warren hauls in $24.6M, topping Joe Biden in latest fundraising quarter","","October 4","Democratic presidential candidate Sen. Elizabeth Warren raked in $24.6 million during the July-September fundraising quarter, blowing past former Vice President Joe Biden and coming close to Sen. Bernie Sanders' field-leading haul.","null"
